comment,rating
"barang ok bisa dipake, agak kaget aja awal-awal berdesis.",4.0
Oke banget barang sampai dengan selamat,5.0
"Kualitas produk sangat baik, sesuai dan berfungsi dengan baik, packing sangat baik, pelayanan ramah, dan pengiriman sangat cepat. Recommended seller. Terima kasih.",5.0
"Berfungsi dengan baik, proses cepat",5.0
"Bagus, packing bagus rapih aman. Rekomen",5.0
"So far, so good. Sempat ada kerusakan dibarang pertama tapi seller sigap dalam menyelesaikan keluhan. Good Job👌👌👌",5.0
"barang sampai sesuai pesanan, thnx",5.0
Terima kasih semoga awet barang nya 😊,5.0
⭐️⭐️⭐️⭐️⭐️ thanks seller.,5.0
Mantàaaaaaaaaaap jiwaaaaq,5.0
5/5; more than recommended seller!,5.0
"Kualitas produk sangat bagus persis seperti charger bawaan laptop aslinya. Tegangan stabil, kabel terlihat durabel, packaging rapi aman. Respon seller cepat dan ramah. Recommended.",5.0
"Hari pertama penggunaan, charger mati.. lgsg komplain n direspon dgn baik sampai dapet barang yg sehat lg walau terkendala pada kurir jnt yg salah kirim brg..",4.0
Barang terlihat baru dan bagus.,5.0
"mantap, respon cepat 👍",5.0
thanks gaaaaaannnnn......,5.0
Barang ori sesuai dengan yang digambar. 👍👍👍,5.0
sudah sampai barangnya,5.0
"Response cepat
Spec yg tertera di charger Sama dg yg di gambar produk",5.0
Hampir mirip charger bawaan / aslinya,4.0
produk berfungsi dengan baik.pengiriman cepat.cm sayang driver gosendnya minta uang parkir...,5.0
barang datang tepat waktu dan sesuai dengan ulasan. mantap jiwa,5.0
"Barang sudah sampai dan berfungsi, mudah2an awet, thanks gan",5.0
Sesuai deskripsi dan kualitas oke. Thanks,5.0
Recommend Seller.....,5.0
Respon cepat… produk mantap… tks…,5.0
Barang cepat sekali dtg nya... good lah pokoknya,4.0
kualitas produk sangat baik. sesuai dengan deskripsi,5.0
"Berfungsi dengan baik om, tq",5.0
Produk bagus harga terjangkau,5.0
Pengiriman cepat dan barang sudah ditest,5.0
"Sesuai dengan gambar, bisa untuk ke laptop n43sl, cuma agak lama untuk full nya mungkin karna amperenya gpp lah yang penting bisa ngecas, recommend seller nihh, sukses terus gan",5.0
"Sudah sampai, semoga awet. Thanx",4.0
"Barang bagus,respon penjual cepat. Good seller",5.0
Produk baik. Respon penjual cepat.,5.0
"Thanks barang sudah sampai.
Respon penjual bagus. Barang Bagus. Recommended",5.0
Thanks seller... Good quality good repons..,5.0
"Barang sesuai pic, kualitas saya coba dulu, paking rapi, bagus banget,",5.0
Ini bagus dan layak pakai,5.0
barang susai dengan gambar. top cher gan tq,5.0
"Barang Mantap bekerja dengan baik dan sempurna, besttttttt",5.0
pelapak cepat responnya. barang sangat pas di laptop ga ada goyang n berfungsi dgn baik,5.0
Barang susuai pesanan n respon memuaskan.,5.0
"barang nya bagus,,,, sesuai deskripsi",4.0
"Siiippp, kyboard berfungsi normal, maaf telat ulasan nya",5.0
"Charger cocok dan berfungsi dengan baik. Sayangnya kabel kurang panjang, tidak seperti yang saya bayangkan.",4.0
"mantaaaaaabbbb.... semoga and recommended seller, teeenkkiyuuu...",5.0
Alhamdulillah pesanan sudah diterima dgn baik &amp; sudah dipakai. Terima kasih.,5.0
"Produk e lancar, ni trouble",5.0
"Pengiriman cepat, packing rapih.",5.0
"Barang sudah diterima dgn baik.. langsung dites maknyuuuss... pengiriman lumayan cpat.
Thanks gan",5.0
Siiiiiiiiiiiipppppppppppppppp,5.0
"Barang sesuai pesanan, sudah di uji dan mantap bosque",5.0
Produk sesuai pesanan. Recommended seller,5.0
Ok mantap produk y sesuau dengan harapan,5.0
"Respon penjual cepat, produk sampai sesuai pesanan",5.0
One word MANTAP..........,5.0
"Terima kasih seller....,kurir gojek 👎",5.0
"respons cepat, barang bagus sesuai gbr dan spek.",5.0
"Terima kasih, tv sudah bisa nyala lagi",5.0
Barang bagus sesuai diakripsi dg harga bersaing. Rekomanded seller.,5.0
"Barang sudah sampai,packing aman....",5.0
"siip,mantap gan.terima kasih..",5.0
Packing rapih dan diterima dengan baik,5.0
"Sesuai pesanan, packing aman dan cepat sampai",5.0
tjakep...good...awesome..istimawe...,5.0
Bolehlah.............,3.0
cepattt.  respon dn mataaaaaaaaaaaaappppppppppppppppppp ....,5.0
mantaaaaaaaaaaaaaaaaaaaaaaaaaaaappp,5.0
"Belum dicoba, mudahan saja bagus. Terima kasih",4.0
"Sesuai lah, semog awet deh",4.0
"Sesuai deskripsi, berfungsi dgn baik, proses cepat",5.0
Mantaps.. respon dan pengiriman sangat cepat.. makasih ya gan..,5.0
"Mantap, barang bagus sesuai deskripsi dan berfungsi baik.",5.0
"cepat sampai, bagus, mantap",5.0
barang pesanan sesuai..terimakasih..,5.0
"pengiriman barang cepat, sesuai dengan harapan",5.0
"Baterai sudah diterima dan langsung dipasang. Saat dipasang isi baterai sekitar 10%. Semoga awet.

Anehnya, baru dicharge kok cepet jadi keisi 100 persen.

Ketika saya bandingkan dengan baterai bawaan laptop, nampaknya agak beda. Keterangan produk berupa sticker, kalo bawaan laptop bukan sticker.

Packing rapi tanpa bubble wrap.",3.0
Trakasih pessnan sudah sampai,5.0
Barang selalu terbaik kwalitas no. 1..... Gooooooood,5.0
Makasih bos..............,5.0
"Mantap respon cepat, sukses selalu",5.0
"Produk sesuai, berfungsi baik dan packing rapi. Pengiriman cukup cepat.",5.0
"mantap kualitas OK, harga supermurah namun bukan murahan, langganan terussssssssss",5.0
Keren gan terimakasih bnyk...barangnya sesuai sekali...cepet bgt sampai nya..sukses y gan,5.0
"Terima kasih, berfungsi dengan baik, semoga awet",5.0
mantap barang sperti di gambar thanks tokopedia,5.0
Paket rapih dan respon penjual cepat,4.0
Bagus dan murah harganya,4.0
bintangnya ada lima... :D,5.0
"berfungsi dengan baik, pengiriman cepat, semoga awet, terima kasih",4.0
Packing rapih bgt...barang cepat sampai...sudah ditest and work well...nice....👍,5.0
Packing rapi dan pengiriman cepat.. thanks,5.0
Pengiriman cepat...produk bagus rekomended,5.0
"mantabs, produknya murah meriah, respon cepet, paketan lumayan.. terimakasi saudara",5.0
"Barang sesuai deskripsi, packing oke, respon cepat, harga bersahabat, sukses AS komputer 👍",4.0
"Mantapzzzzzzz....,......,...........",5.0
MANtap produk ny sesuai dengan apa yg saya idam idamkan selama ini. .. bahagia nyaa ...,5.0
Pengiriman cepat dan bagus,5.0
Respon cepat &amp;service bagus.makasih,5.0
Barang nya udah dipakai... Output V dan A sesuai yg tertera pada unit.,5.0
MANTAP....MANTAP....MANTAP....,5.0
"fast respon,barang sesuai pesanan.terima kasih gan..recomended seller",5.0
"Barang sesuai pesanan, trims gan...",5.0
"Mantav djiwa, barang berfungsi baik",5.0
Sudah dua kali beli barang yg sama di sini.  produknya terjamin bagus.  sukses selalu,5.0
Thanks bos brang dah sampeeeee bos,4.0
"Barang sesuai pesanan,  EOM",4.0
Barang sesuai pesanan. Langsung saya gunakan dan Memuaskan. Terima kasih.,5.0
"Kualitas oke, pengiriman secepat kilat, respon kaya balas chat sama pacar (fast). Recomended seller",5.0
Respon cepat dan fungsi normal.sesuai deakripsi... thank you,5.0
"Kesesuaian dengan deskripsi
“Ukuran dan warna sesuai dengan foto dan deskripsi produk yang dijual”",3.0
Produk kualitas oke dan pengiriman rapih,4.0
Respon cepat the best recoment ni toko respertahankan ya bosku,5.0
Oke gannnnnn.............,4.0
"Barang bagus .. work 
Terimakasih",5.0
"Barang work100% , beli 2 work semua  thanks",5.0
"Barang mendarat dengan mulus gan! Fast respon bgt
Terimakasih",5.0
"Mantap, produk sangat bagus, respon cepat. Semoga awet. Terimakasih. Recommended seller!",5.0
"Recommended seller, tinggal dicoba",5.0
"Paling murah, dan tidak mengcewakan.. bagusss",5.0
Oke barang nyampe dan berfungsi semoga awet,5.0
"belum dicoba, tapi barang sudah sampai, kondisi baik, kemasan rapi aman. pengiriman cepat dan pelayanan prima",5.0
Cepat banget sampainya! Barang berfungsi dengan baik,5.0
"Barang sesuai keadaan sebenarnya, packing rapi.. Cmn gr2 kurir nya yg kurang cepat..",5.0
"barang sampai dgn selamat, packing baik, sesuai pesanan, bisa dipakai, semoga awet terima kasih",5.0
"Barang sesuai deskripsi dan bekerja dengan baik. Sejauh ini bisa nge-charge acer e5-411 ane dengan lancar tanpa panas berlebih. Semoga awet.
Seller juga cukup responsif",5.0
"Bagus, barang bekerja dgn baik. Semoga awet",5.0
Baguslah pokoknya recomended seller,5.0
"barangnya oke, sesuai deskripsi",5.0
Terima kasih.. barang sesuai harapan.. maaf baru di ulas,5.0
"respon cepat pagi order siang sampai,pakai gosend
barang di test ke laptop ok bisa cas",5.0
"Produk baik, respon baik, hanya saja maaf produk panas agak berlebihan",4.0
"Ukuran dan warna sesuai dengan foto. Produk bekerja dengan baik &amp; kuat Barang bagus, cepat sampai, recommended!",4.0
"Produk bekerja dengan baik, Barang bagus, cepat sampai, recommended!",4.0
Barang datang tepat waktu dan berfungsi dengan baik,5.0
Mantap proses cepat dan brg bagus. Makasih,5.0
"Seller responsif, packing ok, barang cocok",5.0
"kualitas barang bagus, produk sesuai",5.0
"Produk Bagus, packaging Bagus",5.0
Barang bagus respons cepat cocok buat acer E5 471 sayaa,5.0
Barang sesuai dan bisa dipakai,5.0
"Barang bagus, packing rapih, mudah2an awet...",5.0
"Brg dah sampai. cukup cepat tq bos,",5.0
Thanks gan barangnya sesuai,5.0
"Mantap, murah, compatible lgsg ngecas",5.0
Respon cepat dan packing sangat bagus,4.0
mudah-mudahan bisa awet,4.0
"Thanks gan. Cocok sm laptop ane, gak ada mslah",5.0
barang sesuai pesanan.terima kasih gan..,5.0
Produk sudah diterima dan sangat cocok untuk laptop acer e5 saya.terima kasih.,5.0
"kualitas produk sangat baik,harganya jg sangat baik.respon penjual sangat baik.
barangnya jg bagus..",5.0
Mantap pengiriman. Gak lama,5.0
"Produk cepat diterima, dan sesuai.
Tks gan.. 
Mantap. 👍👍",5.0
Produk oke . pengiriman cepat top 👌👌👌👌👌👌penjual ramah,5.0
"Ok, ...cuma charge full kok lama ya...",3.0
Terima kasih barang sudah di tes bekerja dengan baik di Toshiba L735 saya.,5.0
Top bgt lah pokoknyaaaaa,5.0
"Mantap, proses cepat, barang dah dicoba, kompatible, sesuai spec.",5.0
pengiriman cepat dan berfungsi .. semoga awet,5.0
Barang sesuai gambar produk.,3.0
Mantab adaptor ok. Pengiriman cepet. Semoga adaptor bisa awer.,5.0
Sesuai dengan deskripsi dan work,5.0
"Brgnya oke, pengiriman cpt, penjual sgt responsif..",5.0
"Sesuai deskripsi, berfungsi dgn baik.
Terimakasih... 👍",5.0
Okkk az dahh...... .....................,5.0
Mantaaap yuhu cepet nyampe rrcomend,4.0
Saya coba di laptop Toshiba statellite L740 gk bisa tapi untuk packing nya udah rapi kok,3.0
"Murah, berfungsi dgn baik. Semoga awet sampai lamaaaa. Recomended to save your budget.",5.0
"Barang sudah diterima, respon cepat",5.0
"pengirimannya cepat, respon penjual bagus",5.0
"Bintang yg berbicara, Terimakasih gan sukses selalu",5.0
"Cepat dan sesuai, josss top gan",4.0
"Barangnya nyampe, bagus, mulus
Verry well, good...",5.0
Barang mantap sesuai dengan keterangan,5.0
"Pesanannya di terima, packingnya rapi, semoga awet 😊",5.0
Ghkljhvghhjjjkmlmbhhuuiookhgffddderyhhhjjjjkkk,2.0
"Mantab.. rapih.. dikotakin,, ujung kabel nya betuk L..",5.0
"mantap,thanks ya gan,,,",5.0
Sudah diterima. Berfungsi dengan baik. Semoga awet.,5.0
Proses lumayan. Cepat ..semoga awet..,4.0
mantaaaaaaaaaaaaaaaaaaav,5.0
Packing Baik. Barang Sesuai Pesanan,5.0
.Cepat Sampai. Packing Baik. Recommended Seller. TERIMA KASIH BOSKU..,5.0
"Packing rapi sampai susah dibuka sama anak saya,",4.0
Berfungsi dengan baik.. thx......,5.0
"Barang berfungsi dengan baik, packing baik, walaupun oem semoga saja awet",5.0
Produk bekerja dengan baik. Packing rapih.,4.0
"Beda dgn asli, tapi berfungsi dgn baik.",3.0
Sesuai dengan deskripsi 👍,5.0
Good quality produk n recomanded sellelr,5.0
Produknya sesuai gambar tidak lecet sedikitpun.,5.0
Sangat recommended. Sorenya order besok paginya udah nyampe barangnya juga OK,5.0
Mantap compatible with Toshiba L630,5.0
beuuh mantap barangnya laptop saya bisa nyala lagi setelah sekian hari :D sesuai dengan foto nyaa mantaap. respon seller nya cepet padahal udah lebih dari jam 2 kirain mau dikirim besoknya ternyata hari itu juga dikirim mantap sangat (y) sukses terus (Y),5.0
Respon cepat dan barang sesuai. Namun agak lama dalam proses pengiriman oleh kurir. Intinya puas. Rekomendasi seller. Trima kasih.,5.0
"barang sudah diterima,, proses dan pengiriman cepat,, barang sudah dicoba dan berfungsi dengan baik,, terima kasih ya gan",5.0
Mantap barang oke gan....,5.0
"barang ssesuai pesanan, pengiriman cepat",5.0
Cepat sampai ke Bekasi 2 hari dan berfungsi normal juga ada kardusnya serta plastik nya... terimakasih,5.0
"Kemasan baik, produk sesuai deskripsi.. recommended seller..",4.0
Siiiiiiiiiiiiiippppppppppppppp,5.0
Terima kasih. Charger berfungsi dengan baik,4.0
barang sesuai pesanan.mantap,4.0
"Terima kasih barang sudah di terima, dan terima kasih atas respon yang baik, kesesuaian barang ok dan proses pengiriman cepat.",5.0
"barang sudah sampai, sesuai pesanan.terima kasih gan..",5.0
"Pengiriman cepat,  paking rapih tapi belum dicoba,  mudah2an ok",4.0
"Mantapppppp betullll ,kualitasnya terbaik",5.0
Produck mantap di pasanv lang pas,5.0
Deliverynya agak lambat..semoga barangnya awet.,4.0
Barang sudah sampai..terima kasih,5.0
"Kemasan nya plastik,,, bubble,,, kerdus,,, bubble,,, plastik,,,

Mantap berlapis2,,,

Colokan yg menuju ke laptop nya kurang gigit / kurang mantap nempelnya tp bisa ngecas,,,

Mantap Gan 👍👍👍",5.0
"Walaupun KW-SUPER tapi WORTH IT lah plus dikasih bubble wrap , terimakasih AS KOMPUTER, semoga sukses selalu buat Toko nya ^_^ ...",4.0
"Recomndd seller, barang aman n sesuai..",4.0
barang sesuai deskripsi.. laptop dapat di-charge,5.0
Good p3ngiriman cepat dapt di andalkan,4.0
Sdh landing dengan sempurna gan....packing ok.....charger berfungsi dengan baik....Nuhun.....,5.0
"pengiriman cepat, packing rapih.!!
GOOD 👍",5.0
"terima kasih gan , barang ok sesuai pesanan",5.0
mantap pol pokoknya..... lanjutkan,5.0
"recomended seller , terima kasih gan..",5.0
Paking rapi. Bekerja normal,5.0
Terima kasih paket telah sampai,5.0
Belum dicoba.mudahan cocok dam awet,4.0
Produk bintang lima beli disini gaes,5.0
"respon cepat, barang sesuai pesanan, thanks gan",5.0
Nice produk dan pokoknya bagus deh haha,5.0
Barang sudah sampai sesuai pesanan. dan berfungsi dengan baik,5.0
"respon seller n pengiriman cepat, produk sesuai deskripsi",4.0
barang sudah diterima.sesuai pesanan.pengiriman jg cepat.,5.0
Order yg kedua dan tetap mantap...packing rapih..proses cepat..barang working well..chat drespone dgn baik..recsell bgt...👍,5.0
barang sesuai pesanan.mantap.terima kasih gan..,5.0
"Good seller, barang cepat sampai",5.0
"Barang nya gak cocok sama ASUS X45A, Mouse gerak-gerak sendiri dan tidak bisa di pakai.",2.0
Barang secara fisik ok tapi secara output kurang sesuai .... sepertinya produk kw...tapi okelah sesuai harga,4.0
"Bagus.  Cepat.  Tanpa basa basi langsung kirim,  padahal hari libur.  Mantap lah",5.0
pengiriman cepat dan barang berfungsi dengan baik. top,5.0
sudah diterima dengan baik..mudah2an awet la..,4.0
Berfungsi dengan baik. Thanks,5.0
Barang sudah diterima dan sesuai pesanan. Trim&#39;s,5.0
Mantab jaya. Barang sesuai proses dan pengiriman cepat 👍,5.0
Cepat sampai dan berfungsi dgn baik,5.0
barangnya baguuussssss,5.0
paket sudah d terima. dan sudah d coba. berfungsi dgn baik untuk asus x45c. thanks,5.0
"lupa padalah pesan 2 item, mau ingatkan tapi keburu dikirim, ya sudahlah",4.0
makasiihhhh boooossssa,3.0
Mantab barang sesuai gambar sukses selalu ya gan,5.0
"barang sesuai..
pngiriman Good...",5.0
Berfungsi dengan baik... Thanks..,5.0
Bagus barangnya dan cepat respon nya,5.0
"Barang sesuai, Terima Kasih",4.0
Mantab...barangnya sesuai...pengirimannya jg cepat sampai,5.0
Barang bagus..cepat sampai.. moga laris gan.,4.0
"terima kasih gan , barang sudah sampai.sesuai pesanan..",5.0
"Cocok, sudah dites, langsung on. Recomended, cepat sampai jg, terima kasih kaka.",4.0
"Tepat waktu, kemasan baik, sesuai deskripsi, bekerja baik",4.0
"Charger mirip sama foto yg tertera. Kondisi bagus, no cacat 💯",5.0
"kepala gak terlalu masuk semua ke 1215B, tapi bisa charge. penjual fast respon, top...",5.0
Mantap chargernya cocok dan nyala.  Semoga awet,5.0
Sip mantap barang sesuai thanks,4.0
barabg bagus bekerja normal. namun dalemnya koclak dan cukup panas. semoga awet dan lancar lancar ajah,4.0
"mantap cepat kirimnya, semoga awet bos",4.0
"Ciamik dahhh... Cpt dtg dan siap pakai
Terima kasih Gan....",5.0
"Pengiriman cepat, adaptornya bekerja dengan baik",5.0
Bisa dipakai gan.mantap,5.0
"telah sampai dengan selamat, keadaan baik, dibungkus rapat, recommended!",4.0
"Barang sesuai, tapi sayang rusak gak bisa dipakai",1.0
Sesuai pesanan pengiriman cepat thanks,5.0
Barang sudah sampai. Semoga awet. Matur nuwun.,5.0
"Produk tidak pernah diterima, keterangan tokonya bahwa sudah dipickup menipu, toko tidak komunikatif dengan customernya",1.0
"Adaptor work dengan baik, semoga awet",5.0
Bisa digunakan dengan lancar....,5.0
Joooooooooooos Mantaaaaaaaaaaaaap !!!,4.0
Mantap... Respon Penjual Cepat.. Langsng dikirim.. barang Bagus.. semoga Aweett..,5.0
Berfungsi dengan baik dan sesuai dengan tipe laptop,5.0
Baru dicoba sebentar... hasilnya memuaskan..bisa charge laptop asus,5.0
"Bagus original, fast respon &amp; proses.
Cmn tikinya aja skrg lemot ons dtg 2 hari. Kalo seller recomended bgt, sukses selalu gan!",5.0
"Barang cepat datang, sesuai pesanan ok",5.0
"Penjualnya responsif, bantuin nyari charger yg pas. Barang sesuai etalase.
Terima kasih",5.0
"boleh, memang ketika di colokin pad tdak sedikit trouble..tp semua lancar...moga bagus n tahan lama",4.0
"Barang ok, pengiriman cepat. Semoga awet battery nya",4.0
Baterai dikirim dgn rapih dan tepat sesuai utk tipe laptop yg disebutkan.,5.0
Sip Gan.. Dah Ane terima barangnya..,4.0
"Produk sesuai pesanan, respon cepat",5.0
"mantap walau agannya salah krim barang, tapi udah di kirim lagi, thx gan recommended lohh 😁",5.0
Respon cepat..barang so far ga ada masalah..mdh2an awet ya,5.0
Terima kasih.. packing amat rapi.,5.0
Order part telah sampai. Respon cepat. Sesuai dengan diskripsi. Rekomendet seller dan terima kasih.,5.0
"Gan yg ini belom dikirim ya..? Maaf baru kasih info karena barang baru masuk toko dan baru bongkar.

Ralat gan. Bukan belom terkirim. Tapi yg dikirim salah.",4.0
Barang ok sekali sesuai deskripsi,5.0
Dah langganan seh... mudah2an awet juga,5.0
Recommended seller gan,4.0
Pesanan sesuai pesana. Mantaf,4.0
"Alhamdulillah wasyukurilah, Walaupun kiriman yg pertama tidak cocok namun penjual sangat profesional dan berkenan mengganti dengan produk yang sesuai , alhamdulilah bisa di fungsikan dan manfaat , Terimakasih",4.0
"Bagus, dan tepat waktu sampai ke tempat pengiriman",5.0
"Responsif, barang cepat sampai",5.0
mantaaappp...............,5.0
"Produk sudah digunakan 2 hari, dan sejauh ini baik baik saja. Seller pun merespon dengan baik pertanyaan dan permintaan saya sebagai konsumennya.",5.0
Mantaplah Sellernya Fast Respon,5.0
Trima kasih untuk pelayanan cukup memuaskan dan respon sangat cepat. Rekomended.,5.0
Pas sesuai ekspektasi.....,4.0
Bagus dan packing aman dan rapi,5.0
"kemasan ok, di test ok, posisi baterai saat diterima masih 50% habisin dulu, baru di charge lagi, jangan2 ini baterai ORI pabrik :D",5.0
Sudah sampai ..tapi belom saya cek pasang...terimakasih,5.0
Respon cepat dan barang sesuai deskripsi..  Terima kasih,5.0
Mantaaaab barang sesuai orderan paking yg bagus......,5.0
"Barang diterima dan berfungsi dengan baik,  packing rapih. Mudah2an awet.",4.0
Mantaap awet nih batre...,5.0
"Barang bagus lahh, cuma kok stikernya diatas ya🤔",5.0
"barang sesuai deskripsi, kualitas bagus",5.0
Sesuai deskripsi respon cepat barang berkualitas dan berfungsi dengan baik,5.0
"Sesuai pesanan, proses cepat",5.0
"Pengiriman lumayan cepat. Kualitas barang baik. Pertama kali pasang daya baterai masih 51%, butuh 1 jam utk fully charging 100%. Semoga awet utk pemakaian kedepannya 👍",5.0
Barang sudah sampai.. Bagus. Semoga awet dan jika rusak garansi benar benar berlaku,5.0
Gooddd produckk....bgt dahh,5.0
Barang sesuai dan cocok dg notebook aye,5.0
Mantap pelayanan cepat...respon cepat...,5.0
"ukuran dan warna produk sesuai dengan deskripsi  produk yang dijual, recomend.",5.0
"Batery bagus, tested Ok",5.0
Batere laptop berfungsi dgn baik. Tks.,5.0
Brightness panel jelek sekali,3.0
Mantaaaaaaaaaaaaaaaaaaaapppp,5.0
"Sudah dipasang dan dites, lancar, makasih gan ,🙏",5.0
Barang good....pesenan sesuai,5.0
Mantap... sampai 6 jam..................,5.0
trimakasih barang sudah sampai dengan selamat tes ok,4.0
"Trims, Barang sudah sampai dalam keadaan baik, tapi belum dicoba,  respon cepat",5.0
barang sudah sampai....belum dicoba mudah2an gak ada kendala...ty gan,5.0
Packing baik dan barang sesuai pesanan,4.0
"Sesuai dengan deskripsi dan berfungsi dengan baik. Barang cepat sampai, Recommended Seller.",5.0
"Produk sesuai deskripsi, pelayanan sangat cepat, packing rapi, pokoknya mantap! Sukses terus tokonya, two thumbs up!",5.0
Mantap luar biasa banget. Respons penjual cepat. Pengiriman aman&amp;gesit. Terimakasih ya mas. Bekerja sangat sempurna sekali adaptornya! Alhamdulillah banget setelah saya sempat ketipu di toko sebelah😭🙏🏻 makin sukses ya mas.,5.0
Sesuai gambar dan berfungsi dengan baik. Terimakasih,5.0
"Barang sesuai deskripsi, dan sudah dipakai hingga sekarang, berfungsi dengan baik. Thank you.",5.0
Respon cepat.. mantappp,5.0
mantap penjualnua. recomended seller,5.0
bisa jalan di Xiaomi Notebook Air,5.0
"Pengemasan rapi &amp; aman, order jumat senin sampai. Bisa digunakan di laptop Dell latitude &amp; samsung S9 (fast chg). Semoga awet.",4.0
bisa dipakai di macbook pro yg baru atau utk charge samsung s8,5.0
"Sebelum memesan/beli barang ini, saya mendapatkan konfirmasi dari penjual bahwa charger ini dapat digunakan utk mencharge laptop asus zen book flip saya. Dalam kenyataan nya tidak bisa",1.0
Barang sesuai dengan yg diharapkan. Berfungsi baik. Pengiriman cepat dan paket rapih. Sangat puas. Thanks.,4.0
Very fast respon!!!!!!!!!,5.0
Barang sesuai dengan pesanan dan bagus,5.0
"Barang sudah diteriama dengan baik dan lengkap sesuai pesanan, terima kasih.",5.0
Ok sesuai pesanan.....,5.0
"Harga kompetitif, pengiriman cepat, seller responsif. Charger bisa dipakai di x1 carbon",5.0
Mantapppppppp.....biar bintang berbicara,5.0
"Produk OK dan sesuai deskripsi, respons dan pengiriman juga cepat!",5.0
"Barang sudah diterima dengan baik dan lengkap sesuai pesanan, terima kasih.",5.0
barang sudah diterima. terimakasih.,5.0
Respon seller cepat. Kualitas barang original dan berfungsi dgn baik,5.0
kencengggg banteeeeeeeeeeeeeeeeeeeeettttttttt,5.0
Mantap gan..brg sdh sampe dan bisa dipakai utk laptop spectre juga..terima kasih,5.0
"Produk sesuai, klaim garansi ga pake ribet. Mantul bos",5.0
Berkerja sempurna dan pengiriman cepat. Semoga awet,5.0
Gila 10 menit guys dr order sampai brg di terima di tanggan. Super Fast !!!! Barang working properly on HP Spectre build in quality nya aj yg gk mirip Original maklum krn murah bgt hehe. Thanks gan.,5.0
bagus mantap sesuai deskripsi,5.0
"Response cepet, barang so sar so good. Thanks!!",5.0
Alat berfungsi dengan baik,5.0
"Barang sudah sampai, lengkap sesuai pesanan. Terima kasih.",5.0
Seller cukup sabar... 😎 lancar &amp; sesuai dgn deskripsi,5.0
Fast respond dan barangnya ori hehehe,5.0
Barang diterima dengan baik. Semoga awet.,5.0
Barang sesuai foto dan deskripsi. Harga kompetitif. Produk berfungsi dengan baik. Paket rapih. Recommended.,4.0
Mantap.. berfungsi normal.. kereennn,5.0
Mantap recomend pokok nya,5.0
Barang sdh dateng langsung test ok,5.0
"Tks gan, barang oke. Maaf baru komen sekarang",4.0
trim banget gan barangnya oke n bagus,4.0
Pengiriman tepat waktu,5.0
super fast respon tanpa basa basi,5.0
Produk bagus sesuai dgn spesifilasi barang yg dipesan,5.0
"Barang sesuai deskripsi,fast respon.recomended seller",5.0
"Barang baru, packing rapi, respon &amp;amp; pengiriman cepat. Recomended sekali.
Barusan saya pasang, hasilnya: PUAS BANGET",5.0
Packing Mantap. Barang Sesuai. Thank You,5.0
Baru buka packing. Jos packingnya,5.0
Barang udah dipasang dan sesuai deskripsi,5.0
sudah diterima gan barangnya,5.0
Sesuai pesanan....  pengiriman cepat....  packing rapih.....  recomended,5.0
"Mantap, sampai saaat ini berfungsi dengan baik, semoga awet sampe 5 tahun ke depan, hehehe",5.0
"Barang original bagus tahan lama , pengiriman cepet",5.0
"Sesuai pesanan , fungsi dengan baik sekali ,batrey originàl bagusd",5.0
"Barang sesuai pesanan ,pengiriman cepat sudah langganan lama disini .buat yg cari sparepart jgn ragu beli disini dehh",5.0
"Barang sudah sampai, sesuai deskripsi dan berfungsi dengan baik, semoga awet ,..",5.0
Barang bagus sesuai deskripsi!,5.0
Respon dan pengiriman cepaat thnks,5.0
Product were received very quickly and product is just as described and working well. Thanks,5.0
"Adaptor Chargernya sangat cocok di Lenovo Yoga 3, pengiriman cepat dan packing sangat aman... mantap laah!!!",5.0
"good seller 
fast respon.
thanks",5.0
"Terima kasih pesanan sudah diterima.
Sesuai deskripsi, namun ketika dicoba kok tdk terdeteksi pada laptop ya?
Namun kalau dinyalakan tanpa charger bisa, apa masih beradaptasi kali ya? Mohon petunjuk.
Selamat bekerja dan jaga terus kepercayaan pelanggan.",5.0
Barang mantab sesuai top dah...,5.0
Merk capital bukan HP.............,4.0
"Harga terbaik, kualitas : Original, fast delivery, Highly recommended seller, thanks.",5.0
mantap.. rekomended seller semoga awet,4.0
"Harga tergolong murah untuk produk sejenis. Plug and Play di Lenovo ThinkPad T440P tanpa modifikasi apapun. 

Kualitas produk tergolong bagus ditinjau dari saturasi warna, kontras dan ketajaman. Hanya backlight yg tergolong lebih gelap dari LCD bawaannya. Mungkin karena pengaruh dari jenis layarnya adalah layar glossy.",5.0
Barang sesuai deskripsi dan recomended,5.0
"Barang cocok, bagus. Trims gan.",4.0
"Sudah testing dan bagus..
Semoga awet",5.0
"pengiriman nya cepat, dan paking nya bagus",5.0
"Best seller, barang udah sampe, thx gan!",5.0
"Terima kasih bossss. Cepat sampai sesuai pesanan josss, tinggal di tes..",5.0
Respon cepet mamtappp....,5.0
Terima kasih...... mudah2an awet.,5.0
Packing rapi. Makasih...,5.0
bagus..... ok jg....👍....,4.0
Barang sesuai pesanan dan packing super rapi,5.0
kurang yang kuasnya...cuman ada cairan dan lap saja...,4.0
"Barang sesuai deskripsi, packing rapi dan pengiriman cepat.
Recomended seller",5.0
"Barang ok, dah dicoba utk ngecharge sampe 100%. Semoga awet. Respon seller cepat",5.0
Berfungsi dengan baik sy order hitam tapi yg datang biru. Tak apalah.,5.0
"Produk oke...
Tapi pesennya hitam dikirim putih. Tp gak masalah yg penting work....",5.0
